osmid,x,y
1934624920,73.2666007,54.9699997
1934624951,73.2659405,54.9709774
1934624955,73.2626156,54.9710731
1934625003,73.2608898,54.9715519
1934625018,73.2687989,54.9716308
1934625024,73.2561753,54.971727
1934625157,73.2592497,54.9730682
1934631018,73.28846,55.0344804
1934631019,73.2882241,55.0345286
1940986200,73.414406,54.9395233
1940986201,73.4141799,54.9396557
1940986203,73.414653,54.9398403
1940986209,73.4135178,54.9401572
1940986210,73.4140481,54.940361
1940986219,73.4126467,54.9408579
1940986226,73.4132697,54.9410712
1940986243,73.4121877,54.9413796
1940986287,73.4045334,54.9476102
1941026804,73.3723778,54.9165082
1941038387,73.3385586,54.949377
1941039998,73.385233,54.9547255
1943734814,73.4042333,54.9943437
1943774620,73.3935985,54.9512326
1952014498,73.4275495,54.9937037
1952014540,73.4208496,54.996142
1952014635,73.4264411,54.9985471
1952014647,73.4286693,54.9992666
1952224368,73.3673527,55.028374
1952301682,73.2611507,55.0425619
1952301684,73.2675629,55.0345367
1952301685,73.2692287,55.0321994
1952301686,73.2658095,55.0367167
1952301687,73.2693885,55.0322376
1952301688,73.2610181,55.0425032
1952301689,73.2674243,55.0347128
1952301694,73.2656456,55.036668
1952301695,73.2707721,55.0305257
1952301696,73.2646015,55.0380149
1952301697,73.2647784,55.0380603
1952323068,73.2716479,55.0289299
1952328925,73.2709914,55.0288984
1952337475,73.3061641,55.0214921
1952338578,73.3060922,55.0214124
1952340362,73.3030418,55.0226321
1952340363,73.3039748,55.0223075
1952343674,73.3029751,55.0225491
1952343675,73.3041686,55.0221123
1952343677,73.3051975,55.0217308
1952356973,73.3024458,55.0227422
1952356974,73.2945357,55.0256356
1952356975,73.2988754,55.0240515
1952356978,73.3013383,55.023246
1952356979,73.2898071,55.027371
1952356980,73.287469,55.0282028
1952824976,73.2722447,55.0291544
1952824979,73.2722555,55.0289447
1953990687,73.3099531,54.9464861
1956070018,73.4681039,55.0336934
1958228741,73.260798,55.043242
1958228747,73.2604788,55.0431984
1959940513,73.3915951,54.9410536
1962933646,73.3801494,54.9806846
1966228361,73.368573,54.9911529
1966292817,73.2602782,54.9725599
1966292904,73.2544905,54.9736403
1966302595,73.2996085,54.9900831
1966465151,73.2804246,55.034587
1968064777,73.4612874,54.9116541
1969399248,73.3659962,54.9892711
1969399249,73.3663587,54.9894125
1973308737,73.3368424,54.9320839
1973308741,73.3386533,54.9326941
1973308742,73.3361132,54.9331443
1973308771,73.330863,54.9388192
1973308776,73.3381317,54.9389313
1973325276,73.3629772,54.9909274
1977412530,73.4043172,54.9430614
1977420877,73.4164466,54.931374
1977420880,73.4214874,54.9314394
1977428746,73.3787513,54.9876134
1983844758,73.2733012,55.0271838
1983844768,73.2776816,55.0272389
1983959052,73.4258485,55.0511926
1983959058,73.4248388,55.0519715
1983959080,73.428622,55.0542188
1983959083,73.4253942,55.0553668
1999552755,73.2726521,55.0289522
2010073043,73.3388339,55.0105927
2010073044,73.3425433,55.008806
2010073048,73.331845,55.012711
2010073049,73.353247,55.0001077
2010073050,73.3483788,55.0040172
2010073053,73.3458217,55.0061158
2010073055,73.3441415,55.0075147
2010073057,73.3533179,55.0000517
2010073059,73.3347991,55.0118827
2010073062,73.3597875,54.9944114
2010073063,73.357399,54.9965009
2010073064,73.3602524,54.9940163
2010076692,73.346363,55.0056815
2010102826,73.362007,54.9925152
2010102828,73.3608704,54.9934965
2010128190,73.3515823,55.0069508
2027372530,73.3830069,54.9339135
2027423086,73.364853,55.0082663
2027449212,73.3898915,54.9694702
2027459591,73.4209491,54.9219756
2027829856,73.4119225,54.9509597
2034062068,73.4421241,55.0265473
2034062094,73.4448105,55.0268349
2034062376,73.4301227,55.0311439
2034218440,73.3922805,54.9772216
2034218496,73.3921312,54.977709
2034238044,73.3045307,54.9159139
2034242889,73.3662579,54.9122302
2035864952,73.4110816,54.9868208
2037688838,73.3874246,54.9550194
2037735860,73.4481499,54.9886626
2041482513,73.3852599,54.9706634
2041482526,73.3849064,54.9721469
2041560804,73.4537395,54.9808647
2044461816,73.299789,54.9766717
2047702279,73.3388265,54.9776685
2047702282,73.3423281,54.9722787
2047702290,73.3280838,54.9790147
2047702291,73.3419793,54.9727767
2047702293,73.3254941,54.9800579
2047702295,73.3239149,54.9807203
2047702297,73.3386763,54.9777839
2047702298,73.3421781,54.9728218
2047702300,73.3309605,54.9786276
2049252532,73.3360798,54.930253
2049252533,73.3356707,54.9305257
2049252536,73.336611,54.9306952
2049278799,73.3259043,54.9343836
2052633753,73.411455,54.9832825
